id	text
513287	I ordered this chai so I would have something tasty to drink in the evenings during the cold winter months. If you've ever had a rooibos tea you know they are lighter than black teas. But they are still tasty and with Numi's delicious chai spices, this is a wonderful decaf tea to add to your collection. Not to mention it's organic and fair trade. Great tea from a great company!
70996	I never knew you could by dog food at Amazon until one day I just happened to bounce upon it.  To my amazement it came right when it was promised and no shipping to top that off was a delight.  My dog is happy too because she never has to wait for her meal like in some days she did when I would run out and have to go to the store.  This just adds a nice portability to fresh dog food and I do mean it came fresh. I have bought this same brand at the store before and it was not fresh plus I paidd a higher price per can.  Boy that was disappointing.  But now I will always order her food this way.  I hope to add the cats food next time.
487427	My dog likes the Wells Pro pac Senior chicken and rice and eat's it all, so no problems with the product.
206076	I gave up coffee for health reasons, but I missed the taste so much. Pero tastes great; better than instant decaf. I've always taken  creamer in my coffee and use it with this as well. One cup satisfies my coffee cravings.
500468	Can't go wrong with the clean energy of 5-Hour. It's our caffeine boost of choice. There are many flavors and we like them all, but pomegranate is our favorite, though we always just buy whichever costs the least.
428263	Most stores have discountinued this hot sauce, it's very hard to find.  I'm cajun from Louisiana and this is the best hot sauce I ever tasted. Hope it stays on the market, I won't buy any other.
468635	The salsa itself is very tasty and if you are looking for sweet salsa without much kick, this is definitely for you.  However, despite the webpage saying this is a 12 pack, it is NOT; it is a single jar!  I can buy this in my local grocery store for $3, $2 when it is on sale. I thought I found a nice bargain here on Amazon, but alas, no.  I will not buy this again from Amazon (overpriced) but will continue to buy from my local vendor.  Salsa gets 4+ stars, ad gets 1 star.
223253	I ordered this about a year ago and have repeatedly ordered it since. Everyone I have shared it with has loved it so much they have also gotten right on Amazon and ordered it also. I mix it in my coffee, and when I am feeling particularly naughty, top it off with whipping cream. Delicious!!!!!
425667	being a health nut and watching what i eat i decided to try all the flavors of this bar.......the fruit and nut one is my favorite!!!........hard to believe they're healthy.......great for a little between meal snack.
455558	The water tastes like every other bottled water. I have no idea whether the PH of the water makes any real difference. I did not realize these bottles were going to be so huge (over 50 ounces), so it was a struggle getting them up the stairs. It also makes them somewhat bulky to use. The price seems expensive, but when you consider that these bottles are over twice the size of most bottled waters, it is reasonable.
244980	I became lactose intolerant some time ago, and it was a severe trial to have to quit drinking milk and switch to soy.  I didn't mind the taste of soymilk just to drink a small amount, but putting in on cereal or using it in recipes was out of the question.  Then we discovered Better Than Milk Soy Original.  It is not too sweet, and not too strong a soy flavor.  It's a beautiful creamy white color, and is the closest to drinking cow's milk that we've found.  Both my husband and I absolutely love it!  We don't even miss cow's milk anymore!  And buying the Better Than Milk through Amazon.com is very easy and convenient.
66468	"I purchased this hoping that it would taste like Seattle's Best Henry's Blend.  I was very disappointed.  At the time, it was not offered in whole bean form.  After looking all over for Henry's Blend, I finally settled on Ruta Maya -- which requires grinding but is so much better and less expensive than """"Level 4."""""
90593	I am pleased with this spice as it gives me new flavors to use. So far I used it as a dry rub for chicken.
179137	"Bought this paste in my local grocery store because it was the only thing they had, plus I didn't know any better.  Was making curried butternut squash bisque for the first time.  The bisque was good, but little did I know, it could have been much better.<br /><br />Because this product was so expensive -- it took a whole jar to give my bisque a mild curry flavor -- I looked to Amazon for an alternative.  Found <a href=""""http://www.amazon.com/gp/product/B000EI2LLO"""">Mae Ploy Thai Red Curry Paste - 14 ounce per jar</a> and gave it a try.  Prepared the same butternut squash bisque and Oh. My. Goodness!  What a difference!!<br /><br />Try the Mae Ploy ... you will get a HUGE container for a fraction of the cost, and the taste will be better than you ever knew was possible.  Kept in the fridge, it keeps for a good long while.  But, when you taste the wonderful flavor, you'll be looking for recipes calling for curry paste.  Try the yellow and the green curry too.  Totally different tastes."
